latitude,longitude,location_id,landsat_scene_id,soilgrids_id
57.41882744,-117.2998874,cd6eba4e,LC09_L2SP_045020_20240718_20240719_02_T1,cd6eba4e
56.12769151,-115.0255271,6a2d25dd,LC09_L2SP_045020_20240718_20240719_02_T1,6a2d25dd
56.08586063,-118.2393137,8bd94799,LC09_L2SP_046021_20240709_20240710_02_T1,8bd94799
57.33416107,-115.8908792,f247b4e4,LC09_L2SP_045020_20240718_20240719_02_T1,f247b4e4
57.29037845,-112.5727099,09068831,LC09_L2SP_042020_20240627_20240628_02_T1,09068831
57.24666888,-115.8869466,6057e3ab,LC09_L2SP_045020_20240718_20240719_02_T1,6057e3ab
58.49373024,-113.4615615,355757fb,LC08_L2SP_045018_20240710_20240719_02_T1,355757fb
57.20194471,-111.121531,47ce0942,LC09_L2SP_041021_20240722_20240723_02_T1,47ce0942
58.99760945,-111.121531,643ec729,LC08_L2SP_042019_20240721_20240723_02_T1,643ec729
58.95091589,-114.5979086,3c43375e,LC08_L2SP_046018_20240717_20240723_02_T1,3c43375e
58.90430784,-111.1262182,a9287b2a,LC08_L2SP_042019_20240721_20240723_02_T1,a9287b2a
57.10861661,-111.1262182,8a127e3c,LC09_L2SP_041021_20240722_20240723_02_T1,8a127e3c
58.35582854,-113.5421358,ca55bd40,LC09_L2SP_045020_20240718_20240719_02_T1,ca55bd40
59.60164633,-116.0469116,5188ffba,LC08_L2SP_046018_20240717_20240723_02_T1,5188ffba
58.30913264,-118.4596432,c4754bd1,,c4754bd1
56.51327142,-118.4596432,e6a9f00e,LC09_L2SP_046021_20240709_20240710_02_T1,e6a9f00e
58.30913264,-118.4596432,ad8b5ad4,,ad8b5ad4
56.51327142,-118.4596432,13384715,LC09_L2SP_046021_20240709_20240710_02_T1,13384715
55.22264314,-120.6820711,77dcb9d6,LC09_L2SP_048021_20240707_20240708_02_T1,77dcb9d6
57.01887843,-120.6820711,da72d8c8,,da72d8c8
56.97561801,-117.3919709,33e8548b,LC09_L2SP_046021_20240709_20240710_02_T1,33e8548b
56.93242856,-114.1056774,439a1bbe,LC09_L2SP_045020_20240718_20240719_02_T1,439a1bbe
58.72816992,-114.1056774,a1f4bf41,LC08_L2SP_046018_20240717_20240723_02_T1,a1f4bf41
58.68196662,-117.5552126,263259ed,LC08_L2SP_048018_20240629_20240709_02_T1,263259ed
59.92740667,-120.0845159,edfe0c47,LC09_L2SP_050017_20240721_20240722_02_T1,edfe0c47
59.87896077,-116.5115906,c068c866,LC08_L2SP_048017_20240715_20240722_02_T1,c068c866
58.08354417,-116.5115906,ea98b0c1,LC09_L2SP_045020_20240718_20240719_02_T1,ea98b0c1
59.329673,-118.9963121,07371b12,LC08_L2SP_048018_20240629_20240709_02_T1,07371b12
58.0373439,-116.6019265,fed17730,,fed17730
56.74584069,-118.9135164,fc7b4fa3,,fc7b4fa3
57.99344408,-121.3049699,94c6ad38,,94c6ad38
56.19749202,-121.3049699,c3c1ddf7,LC09_L2SP_048021_20240707_20240708_02_T1,c3c1ddf7
57.99344408,-121.3049699,3b27ddb5,LC08_L2SP_048019_20240629_20240709_02_T1,3b27ddb5
56.70196752,-118.9960715,c81c2e1a,LC09_L2SP_046021_20240709_20240710_02_T1,c81c2e1a
56.65922317,-115.7336118,aa14636a,,aa14636a
55.36851539,-113.5030124,1bc9a55b,LC09_L2SP_044021_20240711_20240712_02_T1,1bc9a55b
56.61755257,-115.8067535,80fea67b,LC09_L2SP_045020_20240718_20240719_02_T1,80fea67b
55.32686757,-113.5784948,8c5f7017,LC09_L2SP_044021_20240711_20240712_02_T1,8c5f7017
56.57594689,-111.2772853,01e545e5,LC09_L2SP_041021_20240722_20240723_02_T1,01e545e5
58.37179013,-111.2772853,439378f0,LC08_L2SP_042019_20240721_20240723_02_T1,439378f0
56.57594689,-111.2772853,73535df7,LC09_L2SP_041021_20240722_20240723_02_T1,73535df7
56.53340536,-114.5289101,b0093986,LC09_L2SP_045020_20240718_20240719_02_T1,b0093986
55.24276616,-112.3053594,6cd87395,LC09_L2SP_041021_20240722_20240723_02_T1,6cd87395
56.49193035,-114.6014775,c224d602,LC09_L2SP_045020_20240718_20240719_02_T1,c224d602
55.20131362,-112.3802382,d02d1536,,
56.99755516,-112.3802382,cbe83fe4,,
55.20131362,-112.3802382,d1f6afae,LC09_L2SP_041021_20240722_20240723_02_T1,d1f6afae
56.45051954,-114.6738569,b22980fa,,
55.15992518,-112.4549195,c57af718,,
56.4091727,-114.7460493,ef32821b,,
57.65713404,-117.1153233,5b6f6c71,,
57.61280713,-113.7677927,9f769aee,,
58.85946476,-116.2187206,ee17584e,,
57.06376078,-116.2187206,add9fa5d,,
58.31102144,-113.8058603,4ca69a65,,
59.55689068,-111.3044108,834629e0,,
59.50915463,-114.8381149,549a5f72,,
58.21670415,-117.2445699,3930dfdd,,
59.46268135,-114.7500883,1e0d6327,,
58.17026247,-117.1534042,a71ab965,,
58.12505065,-120.5488925,f6b78ca0,,
56.32913652,-120.5488925,ad2a800d,,
57.57718223,-118.1848188,5a7674fe,,
55.7811097,-118.1848188,660f82b0,,
57.57718223,-118.1848188,ab541868,,
58.82387942,-115.7364042,f8daa973,,
58.77750284,-119.1954178,3726783a,,
58.73121034,-115.7410047,9e48298c,,
58.68500155,-119.19084,b28fb604,,
56.88924788,-119.19084,046f81a3,,
55.59841302,-121.4344704,89be5047,,
55.55740028,-118.2639951,d59f0780,,
56.8062455,-120.5793032,8daaa9f2,,
58.60202286,-120.5793032,4e56c1ea,,
58.5560465,-117.1421672,6abacf69,,
58.51015244,-120.5748105,a6cade5d,,
57.21835657,-118.2337408,f660ef10,,
55.92733602,-115.9711347,d8b8c882,,
57.72336615,-115.9711347,dc8ad6a7,,
56.43205154,-113.6786284,83b49424,,
57.67998872,-116.049394,1004a55a,,
57.63562293,-119.3990261,9cb6dfd7,,
58.88225518,-116.9464853,5abe2ab0,,
58.83577244,-120.4113105,2c519859,,
57.54376874,-118.0494019,f24c2e06,,
55.74768651,-118.0494019,debf0d04,,
55.70644527,-114.8668577,814c0c60,,
57.50253948,-114.8668577,ab0e9772,,
56.21135484,-112.5875446,8b501d63,,
56.16939258,-115.8083114,8e8cddd2,,
57.96535275,-115.8083114,c7ee2ac7,,
56.67389319,-118.1154914,1ca3fc1e,,
56.63119414,-114.855453,79712389,,
57.87891999,-112.4716082,50905001,,
59.12528005,-114.9415055,baec410a,,
59.07835151,-118.4307756,3b18ea54,,
57.28270967,-118.4307756,807e7e18,,
55.99165227,-120.6971386,6f14df70,,
57.78766378,-120.6971386,e9819058,,
59.03412628,-118.2337853,f355c938,,
58.98736569,-114.7537317,cafc5096,,
57.69526343,-117.1254955,f81df0b2,,
57.65087163,-113.7744572,ae5c2ccd,,
58.8974869,-111.320837,8ef1879c,,
57.60544321,-113.6867458,179a316f,,
56.31419828,-111.401308,3986fe48,,
57.56225971,-113.7644142,bc4431d1,,
55.76618285,-113.7644142,e0656478,,
57.01481422,-116.0926736,fce36cbd,,
55.21857773,-116.0926736,e005d824,,
56.46776628,-113.7980148,3b25e704,,
56.42539779,-117.0404081,6e82f463,,
56.3830968,-120.2792035,669d45fc,,
58.17899541,-120.2792035,8b2299ef,,
59.42501564,-117.787495,e57e4516,,
59.37752849,-121.3074817,f3a3e968,,
57.5819712,-121.3074817,9dd83e88,,
57.53777182,-117.9668399,faf30a92,,
56.24656659,-115.6854343,a97b63f5,,
58.0425045,-115.6854343,7fee3f3e,,
57.99751537,-119.0688287,65fe8d91,,
56.20156449,-119.0688287,156c0a73,,
57.99751537,-119.0688287,7ac76332,,
56.70603635,-116.759681,30b43423,,
58.50184234,-116.759681,7942038d,,
58.45604504,-120.1870454,d579e326,,
57.1642832,-117.8493955,2806e473,,
57.12078305,-121.1523691,1e75d179,,
58.91647082,-121.1523691,f8773ced,,
58.8699257,-117.6841268,17b60129,,
57.5778999,-120.0482472,04b2ce32,,
59.37345834,-120.0482472,139a946b,,
57.5778999,-120.0482472,48a9ef5b,,
56.28667115,-117.7644527,716c641d,,
58.08259751,-117.7644527,ba507cef,,
58.03753866,-114.3772741,4735a18f,,
57.99255816,-117.7602004,2f7c4253,,
56.70108214,-120.0690446,555e74fa,,
55.41035139,-117.8360879,ff519bee,,
57.20653183,-117.8360879,2e5b4906,,
58.45363706,-115.4134644,faa6439a,,
58.40792556,-111.9907785,7fb78567,,
57.11619387,-114.3253971,5afbfa7f,,
58.91188294,-114.3253971,a07d947a,,
57.11619387,-114.3253971,670eb80b,,
58.36339756,-111.9089622,34419f12,,
56.56755191,-111.9089622,2bcb9400,,
58.36339756,-111.9089622,d201956f,,
59.60920664,-114.4143009,7d39bbd8,,
57.81371451,-114.4143009,c8f3b4bd,,
59.60920664,-114.4143009,e0703d8e,,
58.31668777,-112.0010545,04d5de27,,
57.02501293,-114.3299518,e16d078f,,
56.98174244,-117.6205926,13553158,,
56.93854294,-120.9074244,c0bb6773,,
58.18593915,-118.50305,37253391,,
56.8943451,-116.1822926,b1601c88,,
55.6035074,-118.4262139,d3e36892,,
55.56248689,-115.2553286,f67d4bb5,,
56.81132692,-117.5709501,0306cc94,,
55.52053535,-115.3317551,3d880ab2,,
55.47964113,-118.4959788,ffe114af,,
57.27580136,-118.4959788,bc908676,,
55.47964113,-118.4959788,62c23ef9,,
56.72856555,-116.1854496,7ee9e6c7,LC09_L2SP_045020_20240718_20240719_02_T1,7ee9e6c7
57.97618743,-113.7951463,61030ad1,LC09_L2SP_045020_20240718_20240719_02_T1,61030ad1
59.77163403,-113.7951463,d4ee0f95,LC08_L2SP_046018_20240717_20240723_02_T1,d4ee0f95
59.72348848,-117.3514584,c7266bf8,LC08_L2SP_048018_20240629_20240709_02_T1,c7266bf8
59.67543519,-113.8002446,76b3000c,LC08_L2SP_046018_20240717_20240723_02_T1,76b3000c
59.62747373,-117.346387,94ed795b,LC08_L2SP_048018_20240629_20240709_02_T1,94ed795b
59.57960366,-120.8874847,2652184f,LC08_L2SP_048018_20240629_20240709_02_T1,2652184f
57.78410322,-120.8874847,6cc1e202,LC08_L2SP_047020_20240708_20240718_02_T1,6cc1e202
59.57960366,-120.8874847,9f1de240,LC08_L2SP_048018_20240629_20240709_02_T1,9f1de240
58.28710508,-118.4762524,7dc1cc36,LC08_L2SP_047020_20240708_20240718_02_T1,7dc1cc36
56.49123753,-118.4762524,235df56c,LC09_L2SP_046021_20240709_20240710_02_T1,235df56c
57.73911209,-116.1016177,939d53ab,LC09_L2SP_045020_20240718_20240719_02_T1,939d53ab
58.98562891,-118.5615059,89b2288a,LC08_L2SP_048018_20240629_20240709_02_T1,89b2288a
57.69352779,-116.1898556,ed15b52d,LC09_L2SP_045020_20240718_20240719_02_T1,ed15b52d
55.89748901,-116.1898556,27773047,LC09_L2SP_045020_20240718_20240719_02_T1,27773047
55.85601671,-112.9950849,41d89545,LC08_L2SP_042022_20240705_20240712_02_T1,41d89545
55.81460855,-116.1864591,a9f72188,LC08_L2SP_046021_20240717_20240723_02_T1,a9f72188
57.61067135,-116.1864591,3fc41d0e,LC09_L2SP_045020_20240718_20240719_02_T1,3fc41d0e
56.31942334,-113.9007091,21cd5d55,LC09_L2SP_045020_20240718_20240719_02_T1,21cd5d55
57.56747927,-116.2641535,0216337c,LC09_L2SP_045020_20240718_20240719_02_T1,0216337c
56.27625664,-118.5473271,9b759e67,LC09_L2SP_046021_20240709_20240710_02_T1,9b759e67
57.52435793,-120.90798,fc1b2dca,LC08_L2SP_047020_20240708_20240718_02_T1,fc1b2dca
58.77111368,-118.4632809,d99f6733,LC08_L2SP_048018_20240629_20240709_02_T1,d99f6733
57.47915166,-116.1055459,9772ef4b,LC09_L2SP_045020_20240718_20240719_02_T1,9772ef4b
57.43512588,-112.7742727,26fd1643,LC09_L2SP_042020_20240627_20240628_02_T1,26fd1643
55.63901207,-112.7742727,838a3d42,LC08_L2SP_042022_20240705_20240712_02_T1,838a3d42
55.59793735,-115.9480193,523d836d,LC09_L2SP_046021_20240709_20240710_02_T1,523d836d
55.55692534,-119.1184563,5bd99fc5,LC09_L2SP_048021_20240707_20240708_02_T1,5bd99fc5
55.51597579,-115.9513153,03620e51,LC09_L2SP_046021_20240709_20240710_02_T1,03620e51
56.76486324,-113.6385561,fc08eea6,LC09_L2SP_045020_20240718_20240719_02_T1,fc08eea6
56.72201716,-116.9064565,8e44e4e8,LC09_L2SP_046021_20240709_20240710_02_T1,8e44e4e8
57.96964604,-114.5165889,c63cf285,LC09_L2SP_045020_20240718_20240719_02_T1,c63cf285
56.17368712,-114.5165889,761e86ad,LC09_L2SP_045020_20240718_20240719_02_T1,761e86ad
57.96964604,-114.5165889,2dab5f0b,LC09_L2SP_045020_20240718_20240719_02_T1,2dab5f0b
57.9247832,-111.1400456,d476ece8,LC08_L2SP_042019_20240721_20240723_02_T1,d476ece8
57.87999787,-114.5123869,65ab40f8,LC09_L2SP_045020_20240718_20240719_02_T1,65ab40f8
56.08401305,-114.5123869,9d1f60e4,LC09_L2SP_045020_20240718_20240719_02_T1,9d1f60e4
57.33231542,-112.1640702,882b1e7d,LC09_L2SP_042020_20240627_20240628_02_T1,882b1e7d
59.12794322,-112.1640702,38bba2c0,LC08_L2SP_042019_20240721_20240723_02_T1,38bba2c0
57.33231542,-112.1640702,284ac233,LC09_L2SP_042020_20240627_20240628_02_T1,284ac233
58.57928292,-114.5953735,dbbd04a9,LC09_L2SP_045020_20240718_20240719_02_T1,dbbd04a9
56.78349907,-114.5953735,82c781e4,LC09_L2SP_045020_20240718_20240719_02_T1,82c781e4
58.03106209,-116.9893389,24b9b4cc,LC09_L2SP_045020_20240718_20240719_02_T1,24b9b4cc
59.27725043,-119.4702383,c1cc5031,LC08_L2SP_048018_20240629_20240709_02_T1,c1cc5031
57.98495646,-117.0793506,40541b8f,LC09_L2SP_045020_20240718_20240719_02_T1,40541b8f
56.69348504,-114.7709718,89e7cd70,LC09_L2SP_045020_20240718_20240719_02_T1,89e7cd70
57.94114443,-117.1589434,32270c1b,LC09_L2SP_045020_20240718_20240719_02_T1,32270c1b
56.14517727,-117.1589434,6ab1bbd4,LC09_L2SP_046021_20240709_20240710_02_T1,6ab1bbd4
56.10331898,-113.943701,6ed0a25f,LC09_L2SP_045020_20240718_20240719_02_T1,6ed0a25f
57.35160123,-111.5941525,5fe5a79f,LC09_L2SP_041021_20240722_20240723_02_T1,5fe5a79f
55.5554631,-111.5941525,b2601a89,LC08_L2SP_042022_20240705_20240712_02_T1,b2601a89
57.35160123,-111.5941525,27b72f46,LC09_L2SP_041021_20240722_20240723_02_T1,27b72f46
56.06050419,-113.8645544,f52dffad,LC09_L2SP_044021_20240711_20240712_02_T1,f52dffad
57.85649579,-113.8645544,7c73fe78,LC09_L2SP_045020_20240718_20240719_02_T1,7c73fe78
59.65197592,-113.8645544,ce99c43d,LC08_L2SP_046018_20240717_20240723_02_T1,ce99c43d
59.60405919,-117.4082272,53c60c60,LC08_L2SP_048018_20240629_20240709_02_T1,53c60c60
59.55623364,-120.9468682,81a1f956,LC08_L2SP_048018_20240629_20240709_02_T1,81a1f956
58.26375105,-118.5372232,f2dd5ecb,LC08_L2SP_047020_20240708_20240718_02_T1,f2dd5ecb
56.97210902,-116.2116298,02687e59,LC09_L2SP_045020_20240718_20240719_02_T1,02687e59
55.68122784,-113.9632589,c10bbbe5,LC09_L2SP_044021_20240711_20240712_02_T1,c10bbbe5
56.92994644,-111.6402907,72fe30f6,LC09_L2SP_041021_20240722_20240723_02_T1,72fe30f6
55.63908886,-113.8862463,0c6b98f9,LC09_L2SP_044021_20240711_20240712_02_T1,0c6b98f9
55.59801403,-117.0599991,1d46a973,LC08_L2SP_046022_20240717_20240723_02_T1,1d46a973
57.39413977,-117.0599991,4fcb0a07,LC09_L2SP_045020_20240718_20240719_02_T1,4fcb0a07
56.10301814,-114.7870945,6d7a5c26,LC09_L2SP_045020_20240718_20240719_02_T1,6d7a5c26
56.0612259,-117.9988296,04432cae,LC09_L2SP_046021_20240709_20240710_02_T1,04432cae
57.309552,-120.3456943,0f39cc48,LC08_L2SP_047021_20240708_20240718_02_T1,0f39cc48
55.51340161,-120.3456943,09750ca2,LC09_L2SP_046021_20240709_20240710_02_T1,09750ca2
57.309552,-120.3456943,14bd62d4,LC08_L2SP_047021_20240708_20240718_02_T1,14bd62d4
55.51340161,-120.3456943,70b10807,LC09_L2SP_046021_20240709_20240710_02_T1,70b10807
55.47251823,-117.1820418,3ff021cb,LC08_L2SP_046022_20240717_20240723_02_T1,3ff021cb
55.43169685,-114.0216576,cc1e2a79,LC09_L2SP_044021_20240711_20240712_02_T1,cc1e2a79
55.39093727,-117.1787868,9d05c9b4,LC08_L2SP_046022_20240717_20240723_02_T1,9d05c9b4
57.18712337,-117.1787868,c4a4337d,LC09_L2SP_046021_20240709_20240710_02_T1,c4a4337d
58.43424979,-119.6000775,ed0549d4,LC08_L2SP_047020_20240708_20240718_02_T1,ed0549d4
57.14250162,-117.2638018,3f26201c,,
58.38967668,-114.8455686,d075936a,,
57.09795639,-112.512097,8b5ab155,LC08_L2SP_043021_20240728_20240801_02_T1,8b5ab155
58.34517991,-114.9272872,947e744f,LC09_L2SP_045020_20240718_20240719_02_T1,947e744f
59.59100993,-117.4312715,5fc1042f,LC08_L2SP_048018_20240629_20240709_02_T1,5fc1042f
57.79551269,-117.4312715,74fd5fd0,LC09_L2SP_045020_20240718_20240719_02_T1,74fd5fd0
56.50415515,-119.7281288,390abcfa,LC09_L2SP_048021_20240707_20240708_02_T1,390abcfa
57.75201601,-117.3526475,62982f62,,62982f62
56.46068438,-115.0584159,23f8b57e,LC09_L2SP_045020_20240718_20240719_02_T1,23f8b57e
55.17008453,-117.2779177,ffda49a5,LC08_L2SP_046022_20240717_20240723_02_T1,ffda49a5
56.41932185,-114.9861776,ab1f4f7d,LC09_L2SP_045020_20240718_20240719_02_T1,ab1f4f7d
58.21521005,-114.9861776,41b51c68,LC09_L2SP_045020_20240718_20240719_02_T1,41b51c68
56.92359798,-117.3087513,a23a942c,LC09_L2SP_046021_20240709_20240710_02_T1,a23a942c
55.63274396,-115.0631587,e04ee7c4,LC09_L2SP_044021_20240711_20240712_02_T1,e04ee7c4
55.59167881,-118.2363997,747a83ff,LC09_L2SP_046021_20240709_20240710_02_T1,747a83ff
55.55067634,-121.4063332,b70765d0,LC09_L2SP_048021_20240707_20240708_02_T1,b70765d0
56.79952842,-119.0914393,b90a417b,LC09_L2SP_046021_20240709_20240710_02_T1,b90a417b
55.50874339,-116.852914,ed52b7c4,LC08_L2SP_046022_20240717_20240723_02_T1,ed52b7c4
55.46786707,-120.0161937,b175e69f,LC09_L2SP_046021_20240709_20240710_02_T1,b175e69f
55.42705275,-116.8561807,9b255bfc,LC08_L2SP_046022_20240717_20240723_02_T1,9b255bfc
57.22322831,-116.8561807,ddec1ea2,LC09_L2SP_045020_20240718_20240719_02_T1,ddec1ea2
58.4703153,-114.4324094,2398a29e,LC09_L2SP_045020_20240718_20240719_02_T1,2398a29e
57.1785445,-112.0938588,9f4981eb,LC08_L2SP_043021_20240728_20240801_02_T1,9f4981eb
58.97421587,-112.0938588,c8e820e5,LC08_L2SP_042019_20240721_20240723_02_T1,c8e820e5
57.1785445,-112.0938588,4c917731,LC08_L2SP_043021_20240728_20240801_02_T1,4c917731
55.88754666,-114.3541483,b4522e47,LC09_L2SP_045020_20240718_20240719_02_T1,b4522e47
55.84608974,-111.1601927,11564e26,LC09_L2SP_041021_20240722_20240723_02_T1,11564e26
55.80469691,-114.3507553,f41f890f,LC09_L2SP_045020_20240718_20240719_02_T1,f41f890f
57.05328864,-116.6814231,dd30fa34,LC09_L2SP_046021_20240709_20240710_02_T1,dd30fa34
58.30056066,-114.2692753,16529ca1,LC09_L2SP_045020_20240718_20240719_02_T1,16529ca1
59.5464419,-111.7686008,9c97f65f,LC08_L2SP_042019_20240721_20240723_02_T1,9c97f65f
58.253966,-114.1775815,d4784d27,LC09_L2SP_045020_20240718_20240719_02_T1,d4784d27
58.20860741,-117.5810497,fd66a4ab,,fd66a4ab
56.41271732,-117.5810497,b2f38750,LC09_L2SP_046021_20240709_20240710_02_T1,b2f38750
56.3704365,-120.8187701,1be82d5d,,1be82d5d
58.16633875,-120.8187701,35a81573,,35a81573
58.1211338,-117.4236548,666b0539,,666b0539
56.8295795,-119.7404032,6852872f,LC09_L2SP_048021_20240707_20240708_02_T1,6852872f
58.62535019,-119.7404032,dbd70387,LC08_L2SP_047020_20240708_20240718_02_T1,dbd70387
58.57933199,-116.3009823,86baddaa,LC09_L2SP_045020_20240718_20240719_02_T1,86baddaa
58.53339628,-119.7358992,be6531db,,be6531db
56.73759931,-119.7358992,e14ac873,,e14ac873
57.98521151,-117.3449946,423dd822,,423dd822
59.23145173,-119.8225662,ff35d4d2,,ff35d4d2
57.93918833,-117.4347245,add412a5,,add412a5
57.89437813,-114.0610353,a6617285,,a6617285
59.1407208,-116.5320452,2d37f796,,2d37f796
57.84851766,-114.1502105,1ff92313,,1ff92313
56.05252375,-114.1502105,8bc3acc9,LC09_L2SP_045020_20240718_20240719_02_T1,8bc3acc9
56.01081042,-117.3577572,cd0806c2,LC09_L2SP_046021_20240709_20240710_02_T1,cd0806c2
57.25918894,-119.7014173,eaba49c8,,eaba49c8
57.2155313,-116.3899751,e725acd7,,e725acd7
55.92451237,-118.6524166,1489d3b8,,1489d3b8
57.17298037,-116.3142176,f4256555,,f4256555
58.42012221,-118.7345382,96188d57,,96188d57
58.37447023,-115.315096,bd384497,,bd384497
58.32889914,-111.9000605,6eb77fe4,,6eb77fe4
57.03721671,-114.2297216,4df80a22,,4df80a22
55.74629894,-111.9776085,d72b4a28,,d72b4a28
55.70505983,-115.16004,adccb4fd,,adccb4fd
56.95375399,-112.8355904,67e73934,,67e73934
58.74948927,-112.8355904,dc5c1d4d,,dc5c1d4d
58.70324746,-116.2872316,51dddebf,,51dddebf
57.41132897,-118.640605,c74f6840,,c74f6840
57.36741717,-115.315477,d5515458,,d5515458
55.57128365,-115.315477,6e677b5c,,6e677b5c
55.53031225,-112.147183,58049e3b,,58049e3b
56.77918509,-114.4608236,fc59989f,,fc59989f
56.7363158,-111.1916811,39cd36f9,,
57.98392938,-113.5825003,1a6ca030,,
56.69245858,-115.8908163,80dc1f42,,
56.64972959,-119.1524554,13a87984,,
57.89743568,-116.7673844,d252105c,,
59.1437749,-119.2386145,27c39a6c,,
59.09681217,-115.7474674,5d7ea217,,
59.04993618,-119.2338529,baff455d,,
57.7577929,-116.8579924,a361eae7,,
59.55330073,-116.8579924,a9981590,,
58.26082014,-119.2674384,d14a40a0,,
56.96917993,-121.5928491,05debd50,,
56.92600102,-118.3071212,e085e887,,
56.88289275,-115.0251805,6d146c59,,
56.83985484,-118.3033507,338070e0,,
56.79688703,-115.0289343,c2c37161,,
58.04443569,-112.6340743,536f9302,,
59.29060888,-115.1159464,dfdc9596,,
59.24337343,-111.6098121,d86cd04d,,
59.19622597,-115.1111085,5334e66b,,
57.90398603,-117.4966138,6db16a75,,
57.85923656,-120.8670114,4aa53033,,
56.56784089,-118.5662942,66577d2c,,
58.36368646,-118.5662942,6a669288,,
57.07198238,-116.234454,94e76cf5,,
57.02863463,-112.9396664,8bd8da24,,
58.27593338,-115.350139,f0f7b35e,,
56.48006263,-115.350139,80e3b342,,
57.72794902,-117.724042,214f8da1,,
57.68350148,-114.3699897,8d383ff2,,
57.63912971,-117.7199451,5ad2ddb7,,
58.88575806,-120.172734,892de66b,,
57.59372198,-117.8075867,9c73cfc4,,9c73cfc4
57.5495027,-121.1493032,61dba232,,61dba232
55.75342213,-121.1493032,7c03da61,,7c03da61
55.71217208,-117.966293,9e7a5278,,9e7a5278
56.96085894,-120.2911851,11b9560e,,11b9560e
58.20823104,-117.8853036,94f8ede9,,94f8ede9
56.91662328,-120.207444,2c69b07d,,2c69b07d
55.62577314,-117.9622501,44ad1b76,,44ad1b76
56.87454853,-120.2817803,8df66838,,8df66838
56.83152423,-117.0043387,6a47d718,,6a47d718
58.0790357,-119.4015168,f8b0862d,,f8b0862d
59.32516964,-116.9171242,7da0e879,,7da0e879
59.27786966,-113.4074402,b57c8a50,,b57c8a50
59.23065797,-116.9122682,9586e13a,,9586e13a
59.18353416,-113.4122714,c9c88438,LC08_L2SP_046018_20240701_20240711_02_T1,c9c88438
57.89130264,-115.7969361,1bd480c3,,1bd480c3
56.59988772,-118.0996016,4c43502a,,4c43502a
57.8476469,-120.4813788,c18bfb53,,c18bfb53
56.55625818,-118.1813648,fbd826f7,,fbd826f7
57.80406376,-120.5602677,578d98fd,,578d98fd
59.05050788,-118.0957415,aeebe06e,,aeebe06e
59.00371717,-121.5774471,f662017f,,f662017f
57.20805417,-121.5774471,c6fe5b48,,c6fe5b48
55.41187418,-121.5774471,05611a63,,05611a63
57.20805417,-121.5774471,c2db0591,,c2db0591
59.00371717,-121.5774471,69d0987d,,69d0987d
58.95701241,-118.1004554,93c17a12,,93c17a12
58.9103932,-114.6281539,9c391553,,9c391553
58.86385917,-111.1605191,81f4af24,,81f4af24
57.06815645,-111.1605191,976ea0e8,,976ea0e8
58.86385917,-111.1605191,3e38705d,,3e38705d
58.81740993,-114.6235104,e7e87ee5,,e7e87ee5
57.52541809,-116.984232,796c1adf,,796c1adf
59.32099132,-116.984232,804e9894,,804e9894
58.02866805,-119.3780374,e943f914,,e943f914
59.2748591,-116.8973121,94c1913e,LC08_L2SP_046018_20240717_20240723_02_T1,94c1913e
59.22765302,-113.3927926,07269e41,,07269e41
57.43205343,-113.3927926,b8090190,,b8090190
55.63593872,-113.3927926,a69dd139,,a69dd139
56.8847037,-111.0726331,dcafb644,LC09_L2SP_041021_20240722_20240723_02_T1,dcafb644
55.59387137,-113.3160042,a2ba1f6d,LC09_L2SP_044021_20240711_20240712_02_T1,a2ba1f6d
57.38999832,-113.3160042,c7b779ea,,c7b779ea
56.09887909,-115.5886649,eb8148d9,LC09_L2SP_045020_20240718_20240719_02_T1,eb8148d9
56.05709332,-112.3772736,bc2ca757,LC09_L2SP_041021_20240722_20240723_02_T1,bc2ca757
57.30542372,-114.7238753,f60bc412,,f60bc412
57.26168906,-118.0394622,05c69ff0,,05c69ff0
58.50873399,-120.4658827,4a5ded11,LC08_L2SP_047020_20240708_20240718_02_T1,4a5ded11
59.7543754,-117.9496773,7ab68414,LC08_L2SP_046018_20240717_20240723_02_T1,7ab68414
58.46175632,-115.5264951,aeb1e208,,aeb1e208
57.16999089,-117.8645054,6cfea23b,,6cfea23b
58.41713599,-120.2846211,6165d6db,,6165d6db
59.66288321,-117.7752772,93b9f74d,LC08_L2SP_046018_20240717_20240723_02_T1,93b9f74d
59.61494569,-121.3200978,4a814603,,4a814603
57.81945517,-121.3200978,c66bf748,,c66bf748
59.06588203,-118.8544694,94d6173e,,94d6173e
57.77372827,-116.4775622,4e048b40,,4e048b40
57.7292025,-119.8358468,cc1251da,,cc1251da
55.93317406,-119.8358468,8c32ead2,LC09_L2SP_048021_20240707_20240708_02_T1,8c32ead2
57.7292025,-119.8358468,b548b213,LC08_L2SP_047020_20240708_20240718_02_T1,b548b213
55.93317406,-119.8358468,853d1e56,LC09_L2SP_048021_20240707_20240708_02_T1,853d1e56
57.18163309,-117.4971011,7a850f29,LC09_L2SP_046021_20240709_20240710_02_T1,7a850f29
57.13810421,-120.8016189,e6ecbb28,,e6ecbb28
58.38528405,-118.3836865,6b84ebe4,LC08_L2SP_047020_20240708_20240718_02_T1,6b84ebe4
58.33969382,-114.9676084,20fb3b1d,LC09_L2SP_045020_20240718_20240719_02_T1,20fb3b1d
58.2941842,-118.3792961,aa78d6e5,LC08_L2SP_047020_20240708_20240718_02_T1,aa78d6e5
